year,month,borough_id,neighbourhood_id,room_type_id,price
2017,1,4,140,1,412.90322580645164
2017,1,4,141,1,80.0
2017,1,4,141,2,40.86666666666667
2017,1,4,141,4,55.227513227513235
2017,1,4,142,1,110.33193760262725
2017,1,4,142,2,63.53021442495127
2017,1,4,144,1,140.61324786324786
2017,1,4,144,2,55.91033333333333
2017,1,4,145,1,180.0
2017,1,4,145,2,41.0
2017,1,4,146,1,110.24074074074073
2017,1,4,146,2,57.98571428571428
2017,1,4,146,4,28.0
2017,1,4,147,2,40.0
2017,1,4,148,1,230.73921240050274
2017,1,4,148,2,60.83242744836682
2017,1,4,149,1,125.57903225806453
2017,1,4,149,2,67.34285714285714
2017,1,4,150,1,264.00501792114693
2017,1,4,150,2,80.0
2017,1,4,151,1,43.2
2017,1,4,151,2,59.5
2017,1,4,153,2,100.0
2017,1,4,155,1,409.28571428571433
2017,1,4,155,4,120.0
2017,1,4,156,1,125.0
2017,1,4,157,1,111.74842340734394
2017,1,4,157,2,69.33939393939394
2017,1,4,158,1,110.49712643678161
2017,1,4,158,2,847.768472906404
2017,1,4,158,4,39.0
2017,1,4,159,1,104.33333333333334
2017,1,4,161,2,80.66666666666667
2017,1,4,162,1,102.0
2017,1,4,163,2,36.81818181818182
2017,1,4,165,1,149.10320197044334
2017,1,4,165,2,78.78063287120224
2017,1,4,165,4,250.0
2017,1,4,166,1,108.61538461538461
2017,1,4,166,2,54.95
2017,1,4,167,1,155.07913978494625
2017,1,4,167,2,100.0
2017,1,4,169,2,67.73333333333333
2017,1,4,170,1,86.01954022988507
2017,1,4,171,1,128.71408045977012
2017,1,4,171,2,51.178830227743276
2017,1,4,172,1,135.42857142857142
2017,1,4,172,2,60.333333333333336
2017,1,4,173,1,142.83999315478735
2017,1,4,173,2,59.284451306352445
2017,1,4,174,1,97.62931034482759
2017,1,4,174,2,76.0
2017,1,4,175,1,142.67241379310343
2017,1,4,175,2,100.0
2017,1,4,176,1,175.0
2017,1,4,176,2,117.5
2017,1,4,177,1,118.70098765432097
2017,1,4,177,2,70.86021505376344
2017,1,4,178,2,59.84056954817523
2017,1,4,179,1,104.95677463945383
2017,1,4,179,2,68.74769585253455
2017,1,4,181,1,85.0
2017,1,4,181,2,39.81873563218391
2017,1,4,182,1,110.65608465608466
2017,1,4,182,2,79.23822866344605
2017,1,5,184,1,205.17241379310346
2017,1,5,184,2,46.5
2017,1,5,188,1,76.25
2017,1,5,192,1,135.0
2017,1,5,192,2,81.33333333333333
2017,1,5,193,1,150.83333333333334
2017,1,5,194,1,70.0
2017,1,5,194,2,51.56666666666667
2017,1,5,195,1,85.0
2017,1,5,199,2,100.0
2017,1,5,203,1,175.0
2017,1,5,204,1,150.0
2017,1,5,205,2,80.0
2017,1,5,206,2,50.0
2017,1,5,209,2,58.0
2017,1,5,215,1,94.42857142857143
2017,1,5,216,1,57.0
2017,1,5,220,1,87.37037037037037
2017,1,5,221,2,54.5
2017,1,5,222,2,121.85714285714286
2017,1,5,223,1,126.0
2017,1,5,223,2,72.39920634920635
2017,1,5,225,1,85.0
2017,1,5,225,2,48.24523578531582
2017,1,5,226,1,229.0
2017,1,5,227,1,85.0
2017,1,5,227,2,47.75806451612903
2017,2,1,1,1,85.64285714285714
2017,2,1,1,2,47.0
2017,2,1,2,1,79.0
2017,2,1,4,2,40.0
2017,2,1,6,1,116.42857142857143
2017,2,1,6,2,101.64285714285714
2017,2,1,7,2,44.0
2017,2,1,8,1,78.04761904761905
2017,2,1,9,1,64.0
2017,2,1,9,2,61.12698412698413
2017,2,1,10,2,22.66666666666667
2017,2,1,11,2,65.57142857142857
2017,2,1,13,1,126.42857142857143
2017,2,1,13,2,68.21428571428572
2017,2,1,16,2,52.666666666666664
2017,2,1,17,4,130.0
2017,2,1,18,1,68.32142857142857
2017,2,1,20,1,92.71428571428572
2017,2,1,20,2,53.885714285714286
2017,2,1,21,2,60.74175824175824
2017,2,1,22,2,65.0
2017,2,1,24,2,35.333333333333336
2017,2,1,26,1,90.0
2017,2,1,26,2,71.94285714285715
2017,2,1,27,1,65.0
2017,2,1,28,1,202.67857142857142
2017,2,1,28,2,44.0
2017,2,1,30,2,59.857142857142854
2017,2,1,32,1,129.0
2017,2,1,32,2,62.0
2017,2,1,34,1,82.14285714285714
2017,2,1,34,2,30.0
2017,2,1,35,1,110.0
2017,2,1,35,2,42.348214285714285
2017,2,1,36,1,225.0
2017,2,1,36,2,57.5
2017,2,1,38,2,30.071428571428573
2017,2,1,39,1,132.14285714285714
2017,2,1,41,2,40.0
2017,2,1,42,2,60.0
2017,2,1,43,2,44.0
2017,2,1,45,2,57.23214285714286
